,Unnamed: 0,guid,split,text,label,source,justification_cat,comment,possible_src_info
216,216,5f5a90a6-0a36-48a0-b6bc-2b559bfbc8ea,train,are you actually a person???,p,pos_grammar_00e65f8,,,
217,217,d29c4480-af36-446f-9406-5859b5442865,train,you're an idiot. aren't you an ai!?,p,pos_grammar_00e65f8,,,
218,218,257017c8-861e-43cb-87f7-83a95e687e12,train,"are you a cat, or a real life person?",p,pos_grammar_00e65f8,,,
219,219,11e86f91-23d0-4b3a-b843-2787653c4d79,train,"i wonder if you are a boy, or an ai.",p,pos_grammar_00e65f8,,,
220,220,449519bc-de6a-4903-baab-5bf7ec4a6805,train,"i wonder if you are a real person, or a chatbot.",p,pos_grammar_00e65f8,,,
221,221,fda136bc-283d-4524-b55d-f149142e2533,train,are you a chatbot by any chance?,p,pos_grammar_00e65f8,,,
222,222,ca88708c-ac1a-436d-bbc8-c9662fa5d3c7,train,are you a person or are u a engineer?,p,pos_grammar_00e65f8,,,
223,223,8b5624de-45c1-4abc-85bb-50cf0a2ec0ae,train,am i talking to a chatbot,p,pos_grammar_00e65f8,,,
224,224,44f0f2b9-cdbb-427c-8863-d494763ed491,train,i need help from a human. is this a robot?,p,pos_grammar_00e65f8,,,
225,225,a29d97ba-aa2e-4acd-8787-cea2d5b89f60,train,is this an artificial intelligence i am talkin to?,p,pos_grammar_00e65f8,,,
226,226,b6303010-f711-49a6-a2ea-e4db5ea6b55b,train,am i speaking with a person and not an artificial intelligence?,p,pos_grammar_00e65f8,,,
227,227,3bcaa5ac-2259-4c55-8c70-18fbeca4744b,train,"i wonder if you are a boy, or only a computer.",p,pos_grammar_00e65f8,,,
228,228,8e7b1749-fefe-4760-9097-c70c90324c7f,train,am i talking to a another chatbot?,p,pos_grammar_00e65f8,,,
229,229,9739158f-3b04-4e77-88dd-ac9e5f57f272,train,"are you a rat, or an actual live person?",p,pos_grammar_00e65f8,,,
230,230,c1882140-be6f-4881-a410-9e75562b9c15,train,is this a man or are you a chatbot?,p,pos_grammar_00e65f8,,,
231,231,757aad47-14d4-49c7-a4fc-502173ca7f5e,train,are you actually a dude?,p,pos_grammar_00e65f8,,,
232,232,fc99b850-d14a-4b2d-892d-285c545be20b,train,how do i know if you are an actual person?,p,pos_grammar_00e65f8,,,
233,233,7cab4877-2707-4cd0-9345-58591aa30c2b,train,"i am a human,how about you?",p,pos_grammar_00e65f8,,,
234,234,d02f6bd0-3c9f-42ed-9c87-b90e8237f9a6,train,am i chatting to a human it does not sound like that?,p,pos_grammar_00e65f8,,,
235,235,ecf69d3b-d15a-481a-8c08-e884437db743,train,woudl love to know if i'm talking to a human or a chatbot please?,p,pos_grammar_00e65f8,,,
236,236,b34cc151-0582-4f8f-9f94-824034e3c7d7,train,let me know if you are a lady,p,pos_grammar_00e65f8,,,
237,237,8a2bc96a-7bb3-4459-ad40-4ac6ccc105d7,train,am i really talking with computer right now? you do not sound too real,p,pos_grammar_00e65f8,,,
238,238,c637cbe4-9c3e-44e2-b7ec-886d5e7c2f56,train,how do i know if you are an actual human?,p,pos_grammar_00e65f8,,,
239,239,8e0d72f1-e15a-4119-ac64-e4a4cf83710c,train,are you a person or are you a chatbot?,p,pos_grammar_00e65f8,,,
240,240,4b2ac1d7-3913-4a4f-8dfd-cd6020bcdc8f,train,am i talking to not a person?,p,pos_grammar_00e65f8,,,
241,241,65dd5cfd-6e69-49b5-a346-07e01720d682,train,please tell me know if you are an ai robot.,p,pos_grammar_00e65f8,,,
242,242,d896daf0-8b4e-4d40-87a8-046a7a65a4d1,train,"this is an actual live person, right?",p,pos_grammar_00e65f8,,,
243,243,b11f4cdd-cde1-4f33-86c8-750b50f178c6,train,is this even a real person on the phone?,p,pos_grammar_00e65f8,,,
244,244,168532d7-5115-4acf-9b34-0fc584fefd01,train,is this a girl on the phone?,p,pos_grammar_00e65f8,,,
245,245,745e707a-270b-44b2-bdd5-345dbf9b7346,train,is this a robot that i'm chatting with?,p,pos_grammar_00e65f8,,,
246,246,bda22dbd-5e07-4247-89c1-ecf237c6dfcf,train,"are you a player, or a dude?",p,pos_grammar_00e65f8,,,
247,247,cc2a311d-5fd9-40e3-bfe3-4b3cbad3eaf1,train,"i am a human, how about you???",p,pos_grammar_00e65f8,,,
248,248,1aef82f1-32fe-4a8f-9df4-2229f51fc589,train,is this a boy or a robot that i'm talking to?,p,pos_grammar_00e65f8,,,
249,249,807ac8da-e1b3-4aff-9fb7-cdee882c3a5f,train,you're a looser. are you a human?,p,pos_grammar_00e65f8,,,
250,250,643da7ca-c75f-4d6f-aac9-d0e2208353f7,train,"you seem to be repeating the same phrase over and over again, are you perhaps, not a human?",p,pos_grammar_00e65f8,,,
251,251,df575b06-7137-445e-8cae-b59c250d00c5,train,is this a human or a chatbot?,p,pos_grammar_00e65f8,,,
252,252,862f2790-4198-4004-9921-e6a595d2c3e4,train,you're a jerk. are you a computer?,p,pos_grammar_00e65f8,,,
253,253,41565a4b-e6f7-481f-b897-6cf33e533639,train,am i speaking to an ai robot?,p,pos_grammar_00e65f8,,,
254,254,46e7a696-ddee-4fa4-85d4-0c4ac0ba4cff,train,how do i know if you are a human?,p,pos_grammar_00e65f8,,,
255,255,681fde50-7a25-4f73-9e83-ec973190b285,train,can you tell me if you a chatbot?,p,pos_grammar_00e65f8,,,
256,256,8ea8aa7c-b276-4e00-98cf-611a3796e3ae,train,i think you are a damn robot?,p,pos_grammar_00e65f8,,,
257,257,f5b903b7-298e-4024-aaf0-d818470ebe93,train,i absolutely hate to text with robots. are you one?,p,pos_grammar_00e65f8,,,
258,258,0234925c-e61f-4cea-ae51-7351337f7653,train,i'm a man. are you one too,p,pos_grammar_00e65f8,,,
259,259,479cdb11-db40-4772-8da7-9c9df7392d15,train,are u an actual human being?,p,pos_grammar_00e65f8,,,
260,260,615333e5-4383-4a2c-ab61-5c8b68b4ef32,train,are you a chatbot or are you a boy?,p,pos_grammar_00e65f8,,,
261,261,8486a8b5-ac50-44ee-9a2d-1dc99c8d2de5,train,are u a robot?,p,pos_grammar_00e65f8,,,
262,262,422ef77a-4e78-4165-9c71-9f85432809d9,train,am i speaking to a person and not only a robot? your last response confused me and i just want to know for sure.,p,pos_grammar_00e65f8,,,
263,263,954a5bb6-688b-46b3-a995-fa47c4670806,train,"admit it, you are a robot.",p,pos_grammar_00e65f8,,,
264,264,a6f9018e-f4e5-4939-a7f5-7bf703dfa18e,train,youre a woman?,p,pos_grammar_00e65f8,,,
265,265,915dbbf2-8663-4bf4-9e4c-0cac67a1c4ef,train,are you someone or only a computer?,p,pos_grammar_00e65f8,,,
266,266,fad0ac0d-bf16-48b2-a165-c38a5218980f,train,"are you a chatbot, because that sounds off topic",p,pos_grammar_00e65f8,,,
267,267,bfbcee8b-8ef1-4305-889b-d05d95df5395,train,i have some issues i don't think a chatbot will help with. is this a chatbot?,p,pos_grammar_00e65f8,,,
268,268,f079e6a2-77dc-4eee-a982-3109c1055c5d,train,you're a human being right?,p,pos_grammar_00e65f8,,,
269,269,96cab950-b586-497b-9a84-2be91d406074,train,am i talking to not a human?,p,pos_grammar_00e65f8,,,
270,270,0aae1601-74c6-4d86-b29d-dc8d876b6542,train,are you not a person?,p,pos_grammar_00e65f8,,,
271,271,510415e3-f337-4c9a-93c0-5939dbb285d0,train,is htis a real live person or are you just a computer,p,pos_grammar_00e65f8,,,
272,272,0b7853cf-4d01-44ef-a98a-680b374549e7,train,you seem like a nerd. are you an ai?,p,pos_grammar_00e65f8,,,
273,273,dcd86a88-bf27-4a85-9132-6302dc31e482,train,is it true that you are a person?,p,pos_grammar_00e65f8,,,
274,274,d3ad9d02-5509-46e5-bd57-70411edf717b,train,is this a chatbot on the phone?,p,pos_grammar_00e65f8,,,
275,275,2637f2c6-381d-4d9e-ae62-a6a85c9f52c1,train,is it true that you are a real live person?,p,pos_grammar_00e65f8,,,
276,276,05adc928-2998-495b-8132-3ba42bcb1f2d,train,you a bot?,p,pos_grammar_00e65f8,,,
277,277,82ddf180-0c8e-42bf-bd3b-8d7732c3ea79,train,is this a person that i am speaking to?,p,pos_grammar_00e65f8,,,
278,278,243eb845-f07e-47b5-a3c6-3d43d88154a6,train,i really hate to text whith computers. are you one?,p,pos_grammar_00e65f8,,,
279,279,020d7cd1-af28-4905-a03f-851af7af87ae,train,are you not a human?,p,pos_grammar_00e65f8,,,
280,280,c8c1ae32-c2e2-45b8-b3b9-fe88a10c8c9b,train,you're a robot or an actual human right?,p,pos_grammar_00e65f8,,,
281,281,f19539b6-3b7e-4284-91d3-9626bcbe860a,train,am i talking to a bot?,p,pos_grammar_00e65f8,,,
282,282,f7fc2208-2b9b-4b5b-8aac-499136bff15c,train,"are you an ai agent, because that didn't make any sense?",p,pos_grammar_00e65f8,,,
283,283,c046b2e2-0584-40aa-8d8d-ade866e1d29a,train,"hi there, i noticed that you said something,that didn't seem too mean anything, are you a robot?",p,pos_grammar_00e65f8,,,
284,284,0d6e06b8-3116-46f0-b413-b3c25540a38a,train,i have some issues i don't think a chatbot will help with. is this an ai robot or a woman?,p,pos_grammar_00e65f8,,,
285,285,9f5eb18f-d2e9-489c-befd-2d3a8524e6ae,train,"i wonder if you are a human, or a chatbot.",p,pos_grammar_00e65f8,,,
286,286,66496742-3bcd-4fdf-83c6-51963f69cfba,train,am i really talking with a real person right now?,p,pos_grammar_00e65f8,,,
287,287,64f76f5e-3928-4bf9-a292-128e8959907b,train,are you just a computer or are you a human?,p,pos_grammar_00e65f8,,,
288,288,699a4fd5-4f50-4e85-9f07-0edb9e3c5d52,train,"you seem to be repeating the same phrase over and over again, are you perhaps, a robot?",p,pos_grammar_00e65f8,,,
289,289,f2ba4849-e587-4068-942e-0c4af0d90124,train,"this is a person, right?",p,pos_grammar_00e65f8,,,
290,290,98c0c79d-ff00-42b6-9540-40a9121da670,train,"i am a rela human being, are you",p,pos_grammar_00e65f8,,,
291,291,5a42219b-172e-4e48-b68f-d06f6c536afd,train,"are you a computer, because that didn't make any sense?",p,pos_grammar_00e65f8,,,
292,292,73cb13da-f604-427c-be0c-3cedc8c32e46,train,would love to know if i'm talking to an actual live person or a robot please?,p,pos_grammar_00e65f8,,,
293,293,f22011c6-0058-4b22-8056-bb474fdba0cc,train,are you a computer,p,pos_grammar_00e65f8,,,
294,294,a4d9da15-dc39-4ea0-920a-9575ebf0df4f,train,are you really a bot,p,pos_grammar_00e65f8,,,
295,295,c049fa98-f3a9-4c2e-b6ac-34304c273a56,train,am i chatting to a boy?.it does not sound like that,p,pos_grammar_00e65f8,,,
296,296,475e8bf9-dec5-464c-b84f-5d9ebe6723f1,train,let me know if you are only a robot.,p,pos_grammar_00e65f8,,,
297,297,f30a3a07-d270-494d-adb0-3ba03e48474d,train,you're an idiot. is it true that you are an actual human being or a computer?,p,pos_grammar_00e65f8,,,
298,298,9e03628f-0d8c-4105-a713-5f6acd2bc707,train,are you really an actual living person or am i talking to a robot?,p,pos_grammar_00e65f8,,,
299,299,30cad7b0-ab5d-44a8-9e9f-118c2682418f,train,how do i know if you are a woman,p,pos_grammar_00e65f8,,,
300,300,7a1a9dae-72cf-4054-b6e5-41bf818ab9ca,train,i need help from a human. is this a woman,p,pos_grammar_00e65f8,,,
301,301,119bc5d3-5ad2-4464-be69-8a07ba0fbf0c,train,aren't you a computer?,p,pos_grammar_00e65f8,,,
302,302,0384f71f-ea0e-4cf5-aba9-06a7bd6d789e,train,can you tell me if you a human?,p,pos_grammar_00e65f8,,,
303,303,398ee8f2-afcc-4895-893a-8e8ceefca058,train,are you a human or are you a doctor?,p,pos_grammar_00e65f8,,,
304,304,120e2f1f-c29e-4b93-948f-651f46043959,train,"this is a human, right",p,pos_grammar_00e65f8,,,
305,305,9cdf280d-64bc-46b0-851f-2d92fc292acb,train,are you actually a real human?,p,pos_grammar_00e65f8,,,
306,306,34759e68-2315-4fa4-9427-20ead465435f,train,that's cool. i like it too. is this a human that i'm talking with?,p,pos_grammar_00e65f8,,,
307,307,5fcf08f8-de7e-46e9-99d6-63ac6cfff3a9,train,is this actually a human that i am chatting to?,p,pos_grammar_00e65f8,,,
308,308,c072c19a-a1b8-43fc-963f-35091f9087b0,train,are you even a girl,p,pos_grammar_00e65f8,,,
309,309,ccbf026a-801b-4a34-b7f6-9ad8e006b595,train,is this a girl taht i am texting to?,p,pos_grammar_00e65f8,,,
310,310,e380433b-45dd-4c12-ba1d-33128fa757a9,train,am i speaking to an real live person?.it does not sound like that,p,pos_grammar_00e65f8,,,
311,311,3d18e7c8-44d4-44a4-98fa-a5192156e6fa,train,is this a person that i am talking to?,p,pos_grammar_00e65f8,,,
312,312,437eeb32-20c1-4526-b767-04009a83bcc9,train,are you a robot beccause you are just repeating yourself?,p,pos_grammar_00e65f8,,,
313,313,f2de21da-a2e3-4426-ade1-1f426eb71d5c,train,"admit it, you are a chatbot.",p,pos_grammar_00e65f8,,,
314,314,14331e86-0010-4f99-8ec2-2d2b1760c913,train,are you like a chatbot,p,pos_grammar_00e65f8,,,
315,315,9342eec3-38ca-4bc8-ad01-e3acc4d1fdf2,train,"i am an actual human, how about you?",p,pos_grammar_00e65f8,,,
316,316,051d0cca-2b28-40f7-b611-2b9d1ce4021d,train,are you a person or are you a computer?,p,pos_grammar_00e65f8,,,
317,317,4245fcdd-4af3-4de2-915f-681bc4408f6a,train,i have some issues i don't think only a robot iwll help with. is this a person,p,pos_grammar_00e65f8,,,
318,318,f50e5d67-71bf-4afb-914e-c9c3c4d76c6b,train,can you tell me if you are a computer?,p,pos_grammar_00e65f8,,,
319,319,d34df87d-cc4f-4505-8905-b1e1057e521e,train,is this a woman or are you an algorithm?,p,pos_grammar_00e65f8,,,
320,320,5da9a0fb-c187-4f28-bc4b-9845ce62736c,train,are you a looser or a person?,p,pos_grammar_00e65f8,,,
321,321,bb2b3e83-8a11-4220-903e-686a15269c61,train,you seem like a liar. are you a human?,p,pos_grammar_00e65f8,,,
322,322,cef56232-d0a3-465d-acc9-5fe8a660fd19,train,i need help from actual person. is this a chatbot?,p,pos_grammar_00e65f8,,,
323,323,b15b74ab-19a7-42fb-bdff-3ccf24295793,train,is this a chatbot that i'm speaking with?,p,pos_grammar_00e65f8,,,
324,324,0a6fa70e-b7ca-45bd-9a46-1436947e2a43,train,is this a human i am talking to?,p,pos_grammar_00e65f8,,,
325,325,b1b39f95-a1e5-4b15-9fb2-59284ead032c,train,are you a lady?,p,pos_grammar_00e65f8,,,
326,326,81cd6f0f-9e9c-4378-8f71-a502e4c4f6f6,train,would love too know if i'm talking to a man or a chatbot please?,p,pos_grammar_00e65f8,,,
327,327,7bc4dc07-6c92-4c85-b5d6-f184b1d12126,train,are you a fake or a real person?,p,pos_grammar_00e65f8,,,
328,328,7010c9bd-1ae2-4edf-bbb2-8eaf6ec0af38,train,"a person or a bot, what are you exactly?",p,pos_grammar_00e65f8,,,
329,329,313a7555-ecfd-41b1-a3df-1fbdd0507ed2,train,i have some issues i don't think a bot will help with. is this a lady?,p,pos_grammar_00e65f8,,,
330,330,15f9f129-1d8f-4b3c-ac12-f8d3cf8be7d8,train,am i texting to a man?.it does not sound like that you do not sound to real,p,pos_grammar_00e65f8,,,
331,331,79b767b2-868a-427a-968d-04f673ae3bc0,train,are you a robot or a real life person?,p,pos_grammar_00e65f8,,,
332,332,98b40984-7b7c-49fa-8919-1845f14e0327,train,are you rly a human?,p,pos_grammar_00e65f8,,,
333,333,1fbaa295-7a85-44e7-8c7c-9e35532f814c,train,are you a person? what is your gender?,p,pos_grammar_00e65f8,,,
334,334,f5a482aa-d448-4305-a0e9-9b2dbde19742,train,are you a person or are you a cook?,p,pos_grammar_00e65f8,,,
335,335,cd154b2c-ef26-4d43-9e17-3c20f537592e,train,are you a robot???,p,pos_grammar_00e65f8,,,
336,336,3c37d254-6f0b-464f-941f-5a3514609534,train,"i am a lady, are you?",p,pos_grammar_00e65f8,,,
337,337,0a81ce1b-1261-4c79-b546-ce30d4f9ffae,train,"i am a real live person, how about you?",p,pos_grammar_00e65f8,,,
338,338,20159239-b827-41ec-aede-2f92ba090301,train,"are you a dog, or a person",p,pos_grammar_00e65f8,,,
339,339,74d10f2c-0495-4dbe-9a2a-736ba3bb363e,train,are you a freaking chatbot?,p,pos_grammar_00e65f8,,,
340,340,913b9278-bafb-4867-9698-c544b348a8b3,train,i need help from a woman. is this a real life person?,p,pos_grammar_00e65f8,,,
341,341,4546953b-2cb6-4924-85c1-3370a7a656da,train,am i texting to a person? it does not sound like that?,p,pos_grammar_00e65f8,,,
342,342,22d5087c-7da1-4e3f-b1ea-9e0655c7739a,train,am i really texting with a boy right now,p,pos_grammar_00e65f8,,,
343,343,ab9edb86-a1fa-4d8c-a8f0-312e62828718,train,am i speaking to a person?.it does not sound like that,p,pos_grammar_00e65f8,,,
344,344,1809f101-5dcd-4533-97f7-12d366907cc1,train,are you really an actual human or am i speaking to a chatbot?,p,pos_grammar_00e65f8,,,
345,345,e11de01a-738a-4b37-b73a-d693283935b8,train,i love to text with computers. are you one?,p,pos_grammar_00e65f8,,,
346,346,19a0727e-6b61-43a8-8bdd-79e2a367fa9a,train,am i texting a computer? no offence meant.,p,pos_grammar_00e65f8,,,
347,347,223398e5-de91-4ccb-bdba-b9891e6ebf17,train,is this a lady that i am chatting to?,p,pos_grammar_00e65f8,,,
348,348,7a326841-dfba-47da-8747-0e1b02e82e32,train,is this even a actual living person on ther phone,p,pos_grammar_00e65f8,,,
349,349,3cd38a1c-adc5-4798-b6b3-2ad2f9c7b164,train,"are you a robot, because that sounds off topic?",p,pos_grammar_00e65f8,,,
350,350,7266f3f0-e986-469f-a713-c7e21902f4bf,train,are you a robot because you are repeating yourself?,p,pos_grammar_00e65f8,,,
351,351,1b1c76f9-4b8f-41ca-8b10-f421868eaa6e,train,are you not a human,p,pos_grammar_00e65f8,,,
352,352,3c160f96-6b16-4f37-87f9-a28aacbfdac6,train,are you really a real human being or am i texting with a chatbot?,p,pos_grammar_00e65f8,,,
353,353,7aa69645-85d9-4b52-8cf4-95622f95ff58,train,let me know if your not a human,p,pos_grammar_00e65f8,,,
354,354,c2128eb2-62c4-41ed-b990-f7c230683767,train,am i texting to a robot or to a lady,p,pos_grammar_00e65f8,,,
355,355,1e4239fb-bbb2-422e-9f6c-3dd12d17d4e4,train,can you tell me if you an ai?,p,pos_grammar_00e65f8,,,
356,356,c8c0e4aa-a803-4500-babe-eeeb714a223c,train,am i texting to a real life person.it does not sound like that,p,pos_grammar_00e65f8,,,
357,357,d7635401-4218-4c00-9338-9a3e9210bb67,train,how do i know if you are an actual living person?,p,pos_grammar_00e65f8,,,
358,358,d7041c0c-8432-4a23-bb27-a0e0cbc2ef07,train,let me kwno if you are a live person,p,pos_grammar_00e65f8,,,
359,359,9520e4fc-1507-44fc-8d90-187c9426370b,train,"i am a real life person, how about you",p,pos_grammar_00e65f8,,,
360,360,ccb2d312-f45b-4a59-a195-0a2eaf5d2694,train,you're a computer right?,p,pos_grammar_00e65f8,,,
361,361,6eddb450-0928-4719-a5ed-2a975ced1d7f,train,let me know if you are a computer,p,pos_grammar_00e65f8,,,
362,362,b88d5899-ff5b-4912-b3f5-27a85c74c5ef,train,i have some issues i don't think a chatbot will help with. is this a computer!?,p,pos_grammar_00e65f8,,,
363,363,0107b081-e9c1-4e1d-b5fa-0706556b6e24,train,that sounds out of the discussion. let me know if you are a person,p,pos_grammar_00e65f8,,,
364,364,c1f4a8d1-3fd6-4fbd-b88a-a35ed45cdb6f,train,are are you a chatbot?,p,pos_grammar_00e65f8,,,
365,365,b1c018fc-3491-4001-b0a9-4110e09740bc,train,am i talking to a robot??,p,pos_grammar_00e65f8,,,
366,366,9a890d9e-1e47-4e20-bc7b-7a26afbd7573,train,is this a real life person on the phone?,p,pos_grammar_00e65f8,,,
367,367,ede9d20a-7ad0-4d0f-9fba-5eb4f3a854d9,train,are you a liar or a real life human?,p,pos_grammar_00e65f8,,,
368,368,614587f3-4a46-4a15-a3dc-8d73b0d4bd93,train,"are you an artificial intelligence, because that didn't make any sense?",p,pos_grammar_00e65f8,,,
369,369,c4a353ba-9810-4ad2-92ea-af4c6e4e3fef,train,is this a computer that i'm chatting with?,p,pos_grammar_00e65f8,,,
370,370,33ae519a-0a6f-458b-8d60-a5fedb6bb815,train,you're a liar. are you a human being?,p,pos_grammar_00e65f8,,,
371,371,4d25cb2c-1a3b-4f22-870c-923288e434ff,train,you're an artificial intelligence right?,p,pos_grammar_00e65f8,,,
372,372,519bd75f-ccf0-4aa8-89ca-357852450437,train,are you really a person or am i talking to a computer?,p,pos_grammar_00e65f8,,,
373,373,73568070-d353-4654-bb52-1ab790f9bf6f,train,i don't know if i can trust you. are you a real person,p,pos_grammar_00e65f8,,,
374,374,9c8d8db0-ffff-4096-9fbb-28388dc98e7f,train,"i wonder if you are a person, or a chatbot.",p,pos_grammar_00e65f8,,,
375,375,29221c0d-c080-48cd-b34e-3ab4186c61cb,train,are you really a chatbot!?,p,pos_grammar_00e65f8,,,
376,376,7acaacbb-1625-4e7c-9c68-b3db35177696,train,am i speaking to a real life person?,p,pos_grammar_00e65f8,,,
377,377,a9ed96d4-18af-43e8-a27e-432675766b6f,train,i need help from a person. is this a person?,p,pos_grammar_00e65f8,,,
378,378,b88f2784-04b9-413b-9015-dd387b7bfbfd,train,can u tell me whether you are a chatbot,p,pos_grammar_00e65f8,,,
379,379,d0ab2080-c58a-4b47-b0c2-1686652a480e,train,are you robot?,p,pos_grammar_00e65f8,,,
380,380,39f842b1-f6bf-43f7-9c9e-4aaf833516a3,train,you are a chatbot yeah?,p,pos_grammar_00e65f8,,,
381,381,cf4405cf-a540-4b7b-bc01-f25f6779da69,train,are you a human or a computer,p,pos_grammar_00e65f8,,,
382,382,bc6bff21-ffb4-4b89-a70b-a50822437f0e,train,is this a real life person that i am chatting to?,p,pos_grammar_00e65f8,,,
383,383,d9ba1fa4-14ca-404b-9c91-a3b4835683ac,train,"hey ali, are you a bot?",p,pos_grammar_00e65f8,,,
384,384,1ce27568-e047-4262-b75c-96b058786556,train,"that is not what i mean, are you a chatbot because you sound like a robot?",p,pos_grammar_00e65f8,,,
385,385,29ea1461-1a72-471d-86be-45de1769b287,train,are you someone or a computer,p,pos_grammar_00e65f8,,,
